"Arm_ID","Wave","Edge_ID","Node_1","Node_2","Primary_edge_weight","Successful_repetitions_saved","Success_rate","Retention_frequency_saved","Primary_state_match_proportion_saved","Same_sign_when_retained","Median_edge_weight_saved","Lower_edge_weight_saved","Upper_edge_weight_saved","Successful_repetitions_recomputed","Retention_frequency_recomputed","Primary_state_match_proportion_recomputed","Median_edge_weight_recomputed","Lower_edge_weight_recomputed","Upper_edge_weight_recomputed","Difference_successful_repetitions","Difference_retention_frequency","Difference_primary_state_match","Difference_median_edge","Difference_lower_edge","Difference_upper_edge","Maximum_row_difference"
"A2",2012,"VCF0806--VCF0838","VCF0806","VCF0838",0.163141088733884,1000,1,1,1,1,0.142284614276632,0.0781193635613014,0.215920263017952,1000,1,1,0.142284614276632,0.0781193635613014,0.215920263017952,0,0,0,2.4980018054066e-16,2.77555756156289e-17,-3.88578058618805e-16,3.88578058618805e-16
"A2",2012,"VCF0839--VCF0890","VCF0839","VCF0890",0.263346205380432,1000,1,1,1,1,0.258876405461744,0.1775756741593,0.333779968014736,1000,1,1,0.258876405461744,0.1775756741593,0.333779968014736,0,0,0,-3.88578058618805e-16,3.33066907387547e-16,-5.55111512312578e-17,3.88578058618805e-16
"A2",2012,"VCF0809--VCF0894","VCF0809","VCF0894",0.151618352474529,1000,1,0.998,0.998,1,0.148946218509764,0.0618767092076398,0.225339980933937,1000,0.998,0.998,0.148946218509764,0.0618767092076398,0.225339980933937,0,0,0,3.05311331771918e-16,4.85722573273506e-17,-3.88578058618805e-16,3.88578058618805e-16
"A2",2016,"VCF0809--VCF0894","VCF0809","VCF0894",0.173766642629694,1000,1,1,1,1,0.170600196957185,0.0958530648574751,0.243187638954268,1000,1,1,0.170600196957185,0.0958530648574751,0.243187638954268,0,0,0,3.88578058618805e-16,2.77555756156289e-17,-2.77555756156289e-17,3.88578058618805e-16
"A2",2016,"VCF0890--VCF9223","VCF0890","VCF9223",0.0887466384157413,1000,1,0.964,0.964,1,0.0740354776452539,0,0.153288906889536,1000,0.964,0.964,0.0740354776452539,0,0.153288906889536,0,0,0,0,0,-3.88578058618805e-16,3.88578058618805e-16
"A2",2020,"VCF0809--VCF0839","VCF0809","VCF0839",0.266004849180601,1000,1,1,1,1,0.263857924620237,0.178250227848835,0.345586002978445,1000,1,1,0.263857924620237,0.178250227848835,0.345586002978445,0,0,0,3.88578058618805e-16,1.66533453693773e-16,2.77555756156289e-16,3.88578058618805e-16
"A2",2020,"VCF0806--VCF0888","VCF0806","VCF0888",-0.142066445791472,1000,1,0.998,0.998,1,-0.133441116670873,-0.219160087112501,-0.0462013948607517,1000,0.998,0.998,-0.133441116670873,-0.219160087112501,-0.0462013948607517,0,0,0,3.88578058618805e-16,-1.66533453693773e-16,-1.38777878078145e-17,3.88578058618805e-16
"A2",2020,"VCF0888--VCF0894","VCF0888","VCF0894",-0.068233730564378,1000,1,0.863,0.861,0.997682502896871,-0.057138148785438,-0.144413455414527,0,1000,0.863,0.861,-0.057138148785438,-0.144413455414527,0,0,0,0,-4.85722573273506e-17,-3.88578058618805e-16,0,3.88578058618805e-16
"A2",2024,"VCF0809--VCF0894","VCF0809","VCF0894",0.158881201459168,1000,1,1,1,1,0.158413912739513,0.0806400059794491,0.241567774003136,1000,1,1,0.158413912739513,0.0806400059794491,0.241567774003136,0,0,0,3.88578058618805e-16,2.77555756156289e-17,-1.11022302462516e-16,3.88578058618805e-16
"A2",2024,"VCF0890--VCF9223","VCF0890","VCF9223",0.0975600014349317,1000,1,0.952,0.952,1,0.088164203125374,0,0.175734145334681,1000,0.952,0.952,0.088164203125374,0,0.175734145334681,0,0,0,2.77555756156289e-17,0,3.88578058618805e-16,3.88578058618805e-16
"A3",2004,"VCF0806--VCF0839","VCF0806","VCF0839",0.202102045526152,1000,1,1,1,1,0.217191393756195,0.217191393756195,0.217191393756195,1000,1,1,0.217191393756195,0.217191393756195,0.217191393756195,0,0,0,-3.88578058618805e-16,-3.88578058618805e-16,-3.88578058618805e-16,3.88578058618805e-16
"A3",2012,"VCF0806--VCF0809","VCF0806","VCF0809",0.303846021908369,1000,1,1,1,1,0.308331622116457,0.228724174731213,0.381552207789297,1000,1,1,0.308331622116457,0.228724174731213,0.381552207789297,0,0,0,-3.88578058618805e-16,-8.32667268468867e-17,-3.33066907387547e-16,3.88578058618805e-16
"A3",2012,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.122256344533936,1000,1,0.707,0.707,1,-0.120639448863399,-0.198791455935574,0,1000,0.707,0.707,-0.120639448863399,-0.198791455935574,0,0,0,0,3.88578058618805e-16,-3.33066907387547e-16,0,3.88578058618805e-16
"A3",2012,"VCF0890--VCF0894","VCF0890","VCF0894",0.156670022803228,1000,1,0.961,0.961,1,0.163929937332513,0,0.266467741719402,1000,0.961,0.961,0.163929937332513,0,0.266467741719402,0,0,0,-3.88578058618805e-16,0,5.55111512312578e-17,3.88578058618805e-16
"A3",2016,"VCF0806--VCF0890","VCF0806","VCF0890",0.0590306809790036,1000,1,0.37,0.37,1,0,0,0.137300960886409,1000,0.37,0.37,0,0,0.137300960886409,0,0,0,0,0,3.88578058618805e-16,3.88578058618805e-16
"A3",2016,"VCF0806--VCF0894","VCF0806","VCF0894",0.114332152702858,1000,1,0.921,0.921,1,0.114292717391105,0,0.192014263757128,1000,0.921,0.921,0.114292717391105,0,0.192014263757128,0,0,0,8.32667268468867e-17,0,3.88578058618805e-16,3.88578058618805e-16
"A3",2020,"VCF0809--VCF0888","VCF0809","VCF0888",-0.0260092667248852,1000,1,0.165,0.164,0.993939393939394,0,-0.116927190942548,0,1000,0.165,0.164,0,-0.116927190942548,0,0,0,0,0,-3.88578058618805e-16,0,3.88578058618805e-16
"A3",2024,"VCF0839--VCF0888","VCF0839","VCF0888",-0.0418929526015918,1000,1,0.253,0.253,1,0,-0.134318808413069,0,1000,0.253,0.253,0,-0.134318808413069,0,0,0,0,0,3.88578058618805e-16,0,3.88578058618805e-16
"A3",2024,"VCF0806--VCF0890","VCF0806","VCF0890",0.0935194910662682,1000,1,0.735,0.735,1,0.0911060435062557,0,0.183077434011411,1000,0.735,0.735,0.0911060435062557,0,0.183077434011411,0,0,0,0,0,3.88578058618805e-16,3.88578058618805e-16
"A3",2024,"VCF0888--VCF0890","VCF0888","VCF0890",0.202850964978324,1000,1,0.962,0.962,1,0.217237064008228,0,0.323457812748899,1000,0.962,0.962,0.217237064008228,0,0.323457812748899,0,0,0,-2.22044604925031e-16,0,3.88578058618805e-16,3.88578058618805e-16
"A3",2024,"VCF0890--VCF0894","VCF0890","VCF0894",0.24336732785639,1000,1,1,1,1,0.244937417530837,0.154088892563213,0.343877980342344,1000,1,1,0.244937417530837,0.154088892563213,0.343877980342344,0,0,0,-1.38777878078145e-16,-1.11022302462516e-16,3.88578058618805e-16,3.88578058618805e-16
"A3",2024,"VCF0894--VCF9223","VCF0894","VCF9223",0.0723685538416249,1000,1,0.556,0.556,1,0.0726982943834637,0,0.155941157073585,1000,0.556,0.556,0.0726982943834637,0,0.155941157073585,0,0,0,-1.38777878078145e-17,0,-3.88578058618805e-16,3.88578058618805e-16
"A2",2016,"VCF0838--VCF0894","VCF0838","VCF0894",0.0364902033127705,1000,1,0.757,0.752,0.993394980184941,0.0287736199336298,0,0.114186554495214,1000,0.757,0.752,0.0287736199336298,0,0.114186554495214,0,0,0,-1.38777878078145e-17,0,-3.7470027081099e-16,3.7470027081099e-16
"A2",2012,"VCF0806--VCF0890","VCF0806","VCF0890",0.0586270926415524,1000,1,0.91,0.91,1,0.0609934212049383,0,0.143327745339123,1000,0.91,0.91,0.0609934212049383,0,0.143327745339123,0,0,0,-3.46944695195361e-17,0,3.60822483003176e-16,3.60822483003176e-16
"A2",2020,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.0493009287160725,1000,1,0.88,0.879,0.998863636363636,0.0474038204550846,0,0.125291569808416,1000,0.88,0.879,0.0474038204550846,0,0.125291569808416,0,0,0,6.93889390390723e-18,0,-3.60822483003176e-16,3.60822483003176e-16
"A3",2020,"VCF0888--VCF9223","VCF0888","VCF9223",-0.11192935869046,1000,1,0.735,0.735,1,-0.110742901368948,-0.198734586169462,0,1000,0.735,0.735,-0.110742901368948,-0.198734586169462,0,0,0,0,-1.80411241501588e-16,3.60822483003176e-16,0,3.60822483003176e-16
"A3",2024,"VCF0838--VCF0879a","VCF0838","VCF0879a",0.020217806487761,1000,1,0.052,0.052,1,0,0,0.102693271690353,1000,0.052,0.052,0,0,0.102693271690353,0,0,0,0,0,3.60822483003176e-16,3.60822483003176e-16
"A3",2024,"VCF0838--VCF0890","VCF0838","VCF0890",0.101584072151753,1000,1,0.73,0.73,1,0.10297262979165,0,0.196233643442293,1000,0.73,0.73,0.10297262979165,0,0.196233643442293,0,0,0,2.63677968348475e-16,0,3.60822483003176e-16,3.60822483003176e-16
"A3",2024,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.121405830251357,1000,1,0.662,0.662,1,-0.118961466250513,-0.209432531157413,0,1000,0.662,0.662,-0.118961466250513,-0.209432531157413,0,0,0,0,-3.46944695195361e-16,5.55111512312578e-17,0,3.46944695195361e-16
"A2",2004,"VCF0806--VCF0839","VCF0806","VCF0839",0.202102045526152,1000,1,1,1,1,0.202102045526152,0.202102045526152,0.202102045526152,1000,1,1,0.202102045526152,0.202102045526152,0.202102045526152,0,0,0,-3.33066907387547e-16,-3.33066907387547e-16,-3.33066907387547e-16,3.33066907387547e-16
"A2",2004,"VCF0839--VCF0890","VCF0839","VCF0890",0.302310172712598,1000,1,1,1,1,0.302310172712598,0.302310172712598,0.302310172712598,1000,1,1,0.302310172712598,0.302310172712598,0.302310172712598,0,0,0,3.33066907387547e-16,3.33066907387547e-16,3.33066907387547e-16,3.33066907387547e-16
"A2",2012,"VCF0806--VCF0809","VCF0806","VCF0809",0.303846021908369,1000,1,1,1,1,0.294793653351131,0.218224404399086,0.367548398744736,1000,1,1,0.294793653351131,0.218224404399086,0.367548398744736,0,0,0,-5.55111512312578e-17,-3.33066907387547e-16,2.77555756156289e-16,3.33066907387547e-16
"A2",2012,"VCF0890--VCF0894","VCF0890","VCF0894",0.156670022803228,1000,1,0.999,0.999,1,0.150189895307981,0.0580202380764935,0.249760749005852,1000,0.999,0.999,0.150189895307981,0.0580202380764935,0.249760749005852,0,0,0,-1.11022302462516e-16,-4.85722573273506e-17,3.33066907387547e-16,3.33066907387547e-16
"A2",2016,"VCF0806--VCF0809","VCF0806","VCF0809",0.357600675012053,1000,1,1,1,1,0.345445322926125,0.271493146170998,0.414268974215791,1000,1,1,0.345445322926125,0.271493146170998,0.414268974215791,0,0,0,-2.77555756156289e-16,-1.11022302462516e-16,-3.33066907387547e-16,3.33066907387547e-16
"A2",2016,"VCF0806--VCF0838","VCF0806","VCF0838",0.181921384698232,1000,1,1,1,1,0.17196310765728,0.0984002571169641,0.241955675755686,1000,1,1,0.17196310765728,0.0984002571169641,0.241955675755686,0,0,0,2.4980018054066e-16,2.77555756156289e-17,3.33066907387547e-16,3.33066907387547e-16
"A2",2016,"VCF0888--VCF0894","VCF0888","VCF0894",-0.0630943703683428,1000,1,0.794,0.791,0.996221662468514,-0.0501442202542727,-0.143111478410121,0,1000,0.794,0.791,-0.0501442202542727,-0.143111478410121,0,0,0,0,3.46944695195361e-17,-3.33066907387547e-16,0,3.33066907387547e-16
"A2",2020,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.169847882148041,1000,1,1,1,1,-0.169157924175739,-0.24833379657241,-0.0791568585265914,1000,1,1,-0.169157924175739,-0.24833379657241,-0.0791568585265914,0,0,0,3.33066907387547e-16,1.66533453693773e-16,0,3.33066907387547e-16
"A2",2020,"VCF0890--VCF9223","VCF0890","VCF9223",0.101132031781839,1000,1,0.969,0.969,1,0.0859635809009744,0,0.172173960999082,1000,0.969,0.969,0.0859635809009744,0,0.172173960999082,0,0,0,-1.38777878078145e-17,0,3.33066907387547e-16,3.33066907387547e-16
"A2",2024,"VCF0809--VCF0890","VCF0809","VCF0890",0.0707344951564464,1000,1,0.926,0.926,1,0.0722043380952159,0,0.163884158307711,1000,0.926,0.926,0.0722043380952159,0,0.163884158307711,0,0,0,-1.38777878078145e-17,0,3.33066907387547e-16,3.33066907387547e-16
"A2",2024,"VCF0839--VCF0890","VCF0839","VCF0890",0.266945440954792,1000,1,1,1,1,0.264253007423633,0.173450723483879,0.340392925445297,1000,1,1,0.264253007423633,0.173450723483879,0.340392925445297,0,0,0,1.66533453693773e-16,2.4980018054066e-16,-3.33066907387547e-16,3.33066907387547e-16
"A3",2004,"VCF0809--VCF0894","VCF0809","VCF0894",0.253193469933843,1000,1,1,1,1,0.284526686024327,0.284526686024327,0.284526686024327,1000,1,1,0.284526686024327,0.284526686024327,0.284526686024327,0,0,0,-3.33066907387547e-16,-3.33066907387547e-16,-3.33066907387547e-16,3.33066907387547e-16
"A3",2012,"VCF0806--VCF0890","VCF0806","VCF0890",0.0586270926415524,1000,1,0.415,0.415,1,0,0,0.15577593091831,1000,0.415,0.415,0,0,0.15577593091831,0,0,0,0,0,-3.33066907387547e-16,3.33066907387547e-16
"A3",2016,"VCF0806--VCF0839","VCF0806","VCF0839",0.190850385470592,1000,1,0.999,0.999,1,0.191426353907551,0.112269701904156,0.266374588403232,1000,0.999,0.999,0.191426353907551,0.112269701904156,0.266374588403232,0,0,0,-8.32667268468867e-17,3.33066907387547e-16,2.77555756156289e-16,3.33066907387547e-16
"A3",2016,"VCF0806--VCF0888","VCF0806","VCF0888",-0.0783115642198743,1000,1,0.469,0.469,1,0,-0.158515138236887,0,1000,0.469,0.469,0,-0.158515138236887,0,0,0,0,0,3.33066907387547e-16,0,3.33066907387547e-16
"A3",2016,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.440934290526284,1000,1,1,1,1,0.438864031955043,0.374761856902443,0.506552033357121,1000,1,1,0.438864031955043,0.374761856902443,0.506552033357121,0,0,0,3.33066907387547e-16,0,-1.11022302462516e-16,3.33066907387547e-16
"A3",2020,"VCF0806--VCF0838","VCF0806","VCF0838",0.194720924461167,1000,1,0.998,0.998,1,0.190727820405413,0.107602547937611,0.275886772420342,1000,0.998,0.998,0.190727820405413,0.107602547937611,0.275886772420342,0,0,0,2.77555756156289e-17,3.33066907387547e-16,1.66533453693773e-16,3.33066907387547e-16
"A3",2020,"VCF0809--VCF0839","VCF0809","VCF0839",0.266004849180601,1000,1,1,1,1,0.26767306504932,0.178392529553018,0.345689108018707,1000,1,1,0.26767306504932,0.178392529553018,0.345689108018707,0,0,0,-1.11022302462516e-16,2.4980018054066e-16,-3.33066907387547e-16,3.33066907387547e-16
"A3",2020,"VCF0838--VCF0890","VCF0838","VCF0890",0.139154682441411,1000,1,0.872,0.872,1,0.135998287106485,0,0.226194795004449,1000,0.872,0.872,0.135998287106485,0,0.226194795004449,0,0,0,3.33066907387547e-16,0,0,3.33066907387547e-16
"A3",2020,"VCF0890--VCF0894","VCF0890","VCF0894",0.155260312714881,1000,1,0.953,0.953,1,0.154332412241904,0,0.25721936722215,1000,0.953,0.953,0.154332412241904,0,0.25721936722215,0,0,0,2.4980018054066e-16,0,-3.33066907387547e-16,3.33066907387547e-16
"A2",2024,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.121405830251357,1000,1,0.99,0.99,1,-0.114775247723157,-0.202154364342453,-0.0274883668772991,1000,0.99,0.99,-0.114775247723157,-0.202154364342453,-0.0274883668772991,0,0,0,3.19189119579733e-16,2.77555756156289e-16,-1.04083408558608e-17,3.19189119579733e-16
"A2",2012,"VCF0809--VCF0890","VCF0809","VCF0890",0.0920263712391898,1000,1,0.991,0.991,1,0.0960672349002638,0.0179038465577609,0.178042452500862,1000,0.991,0.991,0.0960672349002638,0.0179038465577609,0.178042452500862,0,0,0,4.16333634234434e-17,-2.77555756156289e-17,-3.05311331771918e-16,3.05311331771918e-16
"A2",2012,"VCF0839--VCF0894","VCF0839","VCF0894",0.304754460215999,1000,1,1,1,1,0.299716529367202,0.218409860561856,0.374636947615772,1000,1,1,0.299716529367202,0.218409860561856,0.374636947615772,0,0,0,2.22044604925031e-16,3.05311331771918e-16,2.77555756156289e-16,3.05311331771918e-16
"A2",2016,"VCF0890--VCF0894","VCF0890","VCF0894",0.122481274464188,1000,1,0.991,0.991,1,0.115619597064611,0.0161478626878674,0.212864130922062,1000,0.991,0.991,0.115619597064611,0.0161478626878674,0.212864130922062,0,0,0,0,3.81639164714898e-17,3.05311331771918e-16,3.05311331771918e-16
"A2",2020,"VCF0838--VCF9223","VCF0838","VCF9223",0.142161290526218,1000,1,1,1,1,0.136638978475949,0.0540222209559491,0.208663904514185,1000,1,1,0.136638978475949,0.0540222209559491,0.208663904514185,0,0,0,3.05311331771918e-16,-2.77555756156289e-17,-8.32667268468867e-17,3.05311331771918e-16
"A2",2024,"VCF0838--VCF0890","VCF0838","VCF0890",0.101584072151753,1000,1,0.968,0.968,1,0.0990091158957049,0,0.187811957555013,1000,0.968,0.968,0.0990091158957049,0,0.187811957555013,0,0,0,-4.16333634234434e-17,0,3.05311331771918e-16,3.05311331771918e-16
"A2",2024,"VCF0894--VCF9223","VCF0894","VCF9223",0.0723685538416249,1000,1,0.952,0.952,1,0.0730996147028872,0,0.150246242047011,1000,0.952,0.952,0.0730996147028872,0,0.150246242047011,0,0,0,2.77555756156289e-17,0,-3.05311331771918e-16,3.05311331771918e-16
"A3",2004,"VCF0806--VCF0890","VCF0806","VCF0890",0.112679497729288,1000,1,1,1,1,0.128477090747899,0.128477090747899,0.128477090747899,1000,1,1,0.128477090747899,0.128477090747899,0.128477090747899,0,0,0,-3.05311331771918e-16,-3.05311331771918e-16,-3.05311331771918e-16,3.05311331771918e-16
"A3",2012,"VCF0809--VCF0894","VCF0809","VCF0894",0.151618352474529,1000,1,0.953,0.953,1,0.154256613963236,0,0.233177471726798,1000,0.953,0.953,0.154256613963236,0,0.233177471726798,0,0,0,-1.94289029309402e-16,0,-3.05311331771918e-16,3.05311331771918e-16
"A3",2020,"VCF0809--VCF0894","VCF0809","VCF0894",0.167624716218426,1000,1,0.997,0.997,1,0.165549826134066,0.0865591103279726,0.243275549864151,1000,0.997,0.997,0.165549826134066,0.0865591103279726,0.243275549864151,0,0,0,-3.05311331771918e-16,-4.16333634234434e-17,-2.22044604925031e-16,3.05311331771918e-16
"A3",2024,"VCF0888--VCF0894","VCF0888","VCF0894",-0.0305512817079149,1000,1,0.193,0.19,0.984455958549223,0,-0.125479404187024,0,1000,0.193,0.19,0,-0.125479404187024,0,0,0,0,0,-3.05311331771918e-16,0,3.05311331771918e-16
"A3",2024,"VCF0888--VCF9223","VCF0888","VCF9223",-0.145761836891145,1000,1,0.89,0.89,1,-0.148523188689829,-0.243409216699126,0,1000,0.89,0.89,-0.148523188689829,-0.243409216699126,0,0,0,0,-3.05311331771918e-16,5.55111512312578e-17,0,3.05311331771918e-16
"A2",2020,"VCF0838--VCF0839","VCF0838","VCF0839",0.0258476371914002,1000,1,0.692,0.685,0.989884393063584,0.0241731690114897,0,0.110822815809451,1000,0.692,0.685,0.0241731690114897,0,0.110822815809451,0,0,0,-2.08166817117217e-17,0,-2.91433543964104e-16,2.91433543964104e-16
"A2",2024,"VCF0888--VCF0894","VCF0888","VCF0894",-0.0305512817079149,1000,1,0.664,0.641,0.965361445783133,-0.0281989748020817,-0.118586239540404,0,1000,0.664,0.641,-0.0281989748020817,-0.118586239540404,0,0,0,0,4.85722573273506e-17,-2.91433543964104e-16,0,2.91433543964104e-16
"A3",2012,"VCF0806--VCF0888","VCF0806","VCF0888",-0.023095672005309,1000,1,0.057,0.057,1,0,-0.109450863378143,0,1000,0.057,0.057,0,-0.109450863378143,0,0,0,0,0,-2.91433543964104e-16,0,2.91433543964104e-16
"A2",2012,"VCF0806--VCF0839","VCF0806","VCF0839",0.234328527509928,1000,1,1,1,1,0.230401042795294,0.154864398429543,0.300428073109231,1000,1,1,0.230401042795294,0.154864398429543,0.300428073109231,0,0,0,5.55111512312578e-17,-1.38777878078145e-16,-2.77555756156289e-16,2.77555756156289e-16
"A2",2012,"VCF0888--VCF0890","VCF0888","VCF0890",0.305355221016655,1000,1,1,1,1,0.279258815763203,0.190800295230769,0.368387564289179,1000,1,1,0.279258815763203,0.190800295230769,0.368387564289179,0,0,0,2.22044604925031e-16,1.94289029309402e-16,2.77555756156289e-16,2.77555756156289e-16
"A2",2016,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.440934290526284,1000,1,1,1,1,0.431126726238306,0.36708086726641,0.4941903272028,1000,1,1,0.431126726238306,0.36708086726641,0.4941903272028,0,0,0,-2.77555756156289e-16,-1.11022302462516e-16,-5.55111512312578e-17,2.77555756156289e-16
"A3",2012,"VCF0838--VCF0890","VCF0838","VCF0890",0.173712290542379,1000,1,0.963,0.963,1,0.172553920339412,0,0.262377469388614,1000,0.963,0.963,0.172553920339412,0,0.262377469388614,0,0,0,-2.77555756156289e-17,0,-2.77555756156289e-16,2.77555756156289e-16
"A3",2012,"VCF0838--VCF0894","VCF0838","VCF0894",-0.0427267061442297,1000,1,0.142,0.142,1,0,-0.136925330824547,0,1000,0.142,0.142,0,-0.136925330824547,0,0,0,0,0,2.77555756156289e-16,0,2.77555756156289e-16
"A3",2012,"VCF0888--VCF0894","VCF0888","VCF0894",0,1000,1,0.046,0.954,,0,-0.103457723829231,0,1000,0.046,0.954,0,-0.103457723829231,0,0,0,0,0,-2.77555756156289e-16,0,2.77555756156289e-16
"A3",2012,"VCF0839--VCF9223","VCF0839","VCF9223",0.0271344846048082,1000,1,0.119,0.119,1,0,0,0.105748570420426,1000,0.119,0.119,0,0,0.105748570420426,0,0,0,0,0,-2.77555756156289e-16,2.77555756156289e-16
"A3",2016,"VCF0838--VCF0888","VCF0838","VCF0888",-0.101292565988874,1000,1,0.481,0.481,1,0,-0.182603550378761,0,1000,0.481,0.481,0,-0.182603550378761,0,0,0,0,0,2.77555756156289e-16,0,2.77555756156289e-16
"A3",2016,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.090754153248673,1000,1,0.512,0.512,1,-0.0927900774309351,-0.177759652582038,0,1000,0.512,0.512,-0.0927900774309351,-0.177759652582038,0,0,0,0,-4.16333634234434e-17,2.77555756156289e-16,0,2.77555756156289e-16
"A3",2016,"VCF0839--VCF0890","VCF0839","VCF0890",0.242347657779176,1000,1,1,1,1,0.242239559783958,0.161280648260281,0.319988076397097,1000,1,1,0.242239559783958,0.161280648260281,0.319988076397097,0,0,0,-2.77555756156289e-16,-2.22044604925031e-16,0,2.77555756156289e-16
"A3",2016,"VCF0809--VCF0894","VCF0809","VCF0894",0.173766642629694,1000,1,0.998,0.998,1,0.17568520434502,0.0981119468163972,0.250701808758366,1000,0.998,0.998,0.17568520434502,0.0981119468163972,0.250701808758366,0,0,0,2.77555756156289e-16,0,-2.22044604925031e-16,2.77555756156289e-16
"A3",2016,"VCF0890--VCF0894","VCF0890","VCF0894",0.122481274464188,1000,1,0.825,0.825,1,0.118637663369801,0,0.218595111807808,1000,0.825,0.825,0.118637663369801,0,0.218595111807808,0,0,0,-2.77555756156289e-16,0,-2.4980018054066e-16,2.77555756156289e-16
"A3",2020,"VCF0806--VCF0809","VCF0806","VCF0809",0.339019965826395,1000,1,1,1,1,0.335785174436677,0.258118774696495,0.413125827917616,1000,1,1,0.335785174436677,0.258118774696495,0.413125827917616,0,0,0,1.66533453693773e-16,-5.55111512312578e-17,2.77555756156289e-16,2.77555756156289e-16
"A3",2024,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.256573200491974,1000,1,1,1,1,0.258639416555051,0.176979407980568,0.330500293055102,1000,1,1,0.258639416555051,0.176979407980568,0.330500293055102,0,0,0,-5.55111512312578e-17,2.77555756156289e-17,2.77555756156289e-16,2.77555756156289e-16
"A3",2012,"VCF0839--VCF0879a","VCF0839","VCF0879a",0.0243666958303837,1000,1,0.11,0.108,0.981818181818182,0,0,0.103320308736508,1000,0.11,0.108,0,0,0.103320308736508,0,0,0,0,0,-2.63677968348475e-16,2.63677968348475e-16
"A2",2004,"VCF0888--VCF0890","VCF0888","VCF0890",0.246375316880606,1000,1,1,1,1,0.246375316880606,0.246375316880606,0.246375316880606,1000,1,1,0.246375316880606,0.246375316880606,0.246375316880606,0,0,0,-2.4980018054066e-16,-2.4980018054066e-16,-2.4980018054066e-16,2.4980018054066e-16
"A2",2020,"VCF0806--VCF0894","VCF0806","VCF0894",0.0796373739812811,1000,1,0.963,0.963,1,0.0844038367059644,0,0.167560772692648,1000,0.963,0.963,0.0844038367059644,0,0.167560772692648,0,0,0,-4.16333634234434e-17,0,2.4980018054066e-16,2.4980018054066e-16
"A2",2020,"VCF0839--VCF0894","VCF0839","VCF0894",0.244511389929148,1000,1,1,1,1,0.241471943794486,0.154908432421539,0.324905360692196,1000,1,1,0.241471943794486,0.154908432421539,0.324905360692196,0,0,0,-5.55111512312578e-17,-2.4980018054066e-16,-1.11022302462516e-16,2.4980018054066e-16
"A3",2004,"VCF0890--VCF0894","VCF0890","VCF0894",0.163619760585957,1000,1,1,1,1,0.175737961379642,0.175737961379642,0.175737961379642,1000,1,1,0.175737961379642,0.175737961379642,0.175737961379642,0,0,0,-2.4980018054066e-16,-2.4980018054066e-16,-2.4980018054066e-16,2.4980018054066e-16
"A3",2012,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.0493033840706338,1000,1,0.179,0.179,1,0,0,0.115389143481586,1000,0.179,0.179,0,0,0.115389143481586,0,0,0,0,0,2.4980018054066e-16,2.4980018054066e-16
"A3",2016,"VCF0838--VCF0890","VCF0838","VCF0890",0.108612599323994,1000,1,0.67,0.67,1,0.1099466281554,0,0.189731639408105,1000,0.67,0.67,0.1099466281554,0,0.189731639408105,0,0,0,1.94289029309402e-16,0,-2.4980018054066e-16,2.4980018054066e-16
"A3",2024,"VCF0838--VCF0888","VCF0838","VCF0888",-0.118991017033197,1000,1,0.725,0.725,1,-0.120466881392794,-0.214725046190943,0,1000,0.725,0.725,-0.120466881392794,-0.214725046190943,0,0,0,0,-1.38777878078145e-17,-2.4980018054066e-16,0,2.4980018054066e-16
"A2",2016,"VCF0838--VCF0879a","VCF0838","VCF0879a",0.0198466846918451,1000,1,0.664,0.648,0.975903614457831,0.0184755881223952,0,0.104674857318073,1000,0.664,0.648,0.0184755881223952,0,0.104674857318073,0,0,0,0,0,-2.35922392732846e-16,2.35922392732846e-16
"A2",2016,"VCF0838--VCF0890","VCF0838","VCF0890",0.108612599323994,1000,1,0.992,0.991,0.998991935483871,0.10112094621383,0.0199426005866016,0.177375787548334,1000,0.992,0.991,0.10112094621383,0.0199426005866016,0.177375787548334,0,0,0,2.22044604925031e-16,2.77555756156289e-17,-2.77555756156289e-17,2.22044604925031e-16
"A2",2020,"VCF0806--VCF0838","VCF0806","VCF0838",0.194720924461167,1000,1,1,1,1,0.191263793990876,0.109447643957316,0.270890858757106,1000,1,1,0.191263793990876,0.109447643957316,0.270890858757106,0,0,0,5.55111512312578e-17,-1.38777878078145e-16,2.22044604925031e-16,2.22044604925031e-16
"A2",2020,"VCF0838--VCF0888","VCF0838","VCF0888",-0.184835629335573,1000,1,1,1,1,-0.175733604480247,-0.263057505043206,-0.0913220277343088,1000,1,1,-0.175733604480247,-0.263057505043206,-0.0913220277343088,0,0,0,-1.94289029309402e-16,2.22044604925031e-16,1.38777878078145e-17,2.22044604925031e-16
"A2",2020,"VCF0890--VCF0894","VCF0890","VCF0894",0.155260312714881,1000,1,0.998,0.998,1,0.150508386520901,0.0515792869074761,0.251446220439427,1000,0.998,0.998,0.150508386520901,0.0515792869074761,0.251446220439427,0,0,0,-1.94289029309402e-16,2.77555756156289e-17,2.22044604925031e-16,2.22044604925031e-16
