"Arm_ID","Wave","Edge_ID","Node_1","Node_2","Primary_edge_weight","Successful_repetitions","Success_rate","Retention_frequency","Primary_state_match_proportion","Same_sign_when_retained","Median_edge_weight","Lower_edge_weight","Upper_edge_weight"
"A2",2024,"VCF0839--VCF9223","VCF0839","VCF9223",0.00373441296582092,1000,1,0.554,0.538,0.971119133574007,0.00614060486273638,0,0.0787037920699615
"A2",2024,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.256573200491974,1000,1,1,1,1,0.253132138909665,0.173465740395541,0.323923902832103
"A2",2024,"VCF0888--VCF9223","VCF0888","VCF9223",-0.145761836891145,1000,1,0.998,0.998,1,-0.14204480753944,-0.236452488859109,-0.0500889955983249
"A2",2024,"VCF0890--VCF9223","VCF0890","VCF9223",0.0975600014349317,1000,1,0.952,0.952,1,0.088164203125374,0,0.175734145334681
"A2",2024,"VCF0894--VCF9223","VCF0894","VCF9223",0.0723685538416249,1000,1,0.952,0.952,1,0.0730996147028872,0,0.150246242047011
"A3",2004,"VCF0806--VCF0809","VCF0806","VCF0809",0.37199407703599,1000,1,1,1,1,0.394969960174472,0.394969960174472,0.394969960174472
"A3",2004,"VCF0806--VCF0838","VCF0806","VCF0838",0,1000,1,0,1,,0,0,0
"A3",2004,"VCF0809--VCF0838","VCF0809","VCF0838",0.055711694432488,1000,1,0,0,,0,0,0
"A3",2004,"VCF0806--VCF0839","VCF0806","VCF0839",0.202102045526152,1000,1,1,1,1,0.217191393756195,0.217191393756195,0.217191393756195
"A3",2004,"VCF0809--VCF0839","VCF0809","VCF0839",0.109000188940431,1000,1,1,1,1,0.0930750923528048,0.0930750923528048,0.0930750923528048
"A3",2004,"VCF0838--VCF0839","VCF0838","VCF0839",0.0766442393357764,1000,1,0,0,,0,0,0
"A3",2004,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.0181396986119873,1000,1,0,0,,0,0,0
"A3",2004,"VCF0809--VCF0879a","VCF0809","VCF0879a",0,1000,1,0,1,,0,0,0
"A3",2004,"VCF0838--VCF0879a","VCF0838","VCF0879a",0,1000,1,0,1,,0,0,0
"A3",2004,"VCF0839--VCF0879a","VCF0839","VCF0879a",0,1000,1,0,1,,0,0,0
"A3",2004,"VCF0806--VCF0888","VCF0806","VCF0888",-0.0229081218231701,1000,1,0,0,,0,0,0
"A3",2004,"VCF0809--VCF0888","VCF0809","VCF0888",-0.0294227504442804,1000,1,0,0,,0,0,0
"A3",2004,"VCF0838--VCF0888","VCF0838","VCF0888",-0.0374456271586838,1000,1,0,0,,0,0,0
"A3",2004,"VCF0839--VCF0888","VCF0839","VCF0888",0,1000,1,0,1,,0,0,0
"A3",2004,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.0743041345843866,1000,1,1,1,1,-0.101579839101436,-0.101579839101436,-0.101579839101436
"A3",2004,"VCF0806--VCF0890","VCF0806","VCF0890",0.112679497729288,1000,1,1,1,1,0.128477090747899,0.128477090747899,0.128477090747899
"A3",2004,"VCF0809--VCF0890","VCF0809","VCF0890",0.086021602736654,1000,1,1,1,1,0.0826061557470412,0.0826061557470412,0.0826061557470412
"A3",2004,"VCF0838--VCF0890","VCF0838","VCF0890",0.0613363217966801,1000,1,0,0,,0,0,0
"A3",2004,"VCF0839--VCF0890","VCF0839","VCF0890",0.302310172712598,1000,1,1,1,1,0.307697936444582,0.307697936444582,0.307697936444582
"A3",2004,"VCF0879a--VCF0890","VCF0879a","VCF0890",0.0499912636732557,1000,1,1,1,1,0.0973192591527999,0.0973192591527999,0.0973192591527999
"A3",2004,"VCF0888--VCF0890","VCF0888","VCF0890",0.246375316880606,1000,1,1,1,1,0.307697439284034,0.307697439284034,0.307697439284034
"A3",2004,"VCF0806--VCF0894","VCF0806","VCF0894",0,1000,1,0,1,,0,0,0
"A3",2004,"VCF0809--VCF0894","VCF0809","VCF0894",0.253193469933843,1000,1,1,1,1,0.284526686024327,0.284526686024327,0.284526686024327
"A3",2004,"VCF0838--VCF0894","VCF0838","VCF0894",0,1000,1,0,1,,0,0,0
"A3",2004,"VCF0839--VCF0894","VCF0839","VCF0894",0.178137225084089,1000,1,1,1,1,0.202563773152936,0.202563773152936,0.202563773152936
"A3",2004,"VCF0879a--VCF0894","VCF0879a","VCF0894",0.0872300472315628,1000,1,0,0,,0,0,0
"A3",2004,"VCF0888--VCF0894","VCF0888","VCF0894",0,1000,1,0,1,,0,0,0
"A3",2004,"VCF0890--VCF0894","VCF0890","VCF0894",0.163619760585957,1000,1,1,1,1,0.175737961379642,0.175737961379642,0.175737961379642
"A3",2004,"VCF0806--VCF9223","VCF0806","VCF9223",0,1000,1,0,1,,0,0,0
"A3",2004,"VCF0809--VCF9223","VCF0809","VCF9223",-0.0428131826413368,1000,1,0,0,,0,0,0
"A3",2004,"VCF0838--VCF9223","VCF0838","VCF9223",0.0742691350936274,1000,1,1,1,1,0.118263803342154,0.118263803342154,0.118263803342154
"A3",2004,"VCF0839--VCF9223","VCF0839","VCF9223",-0.0798569215033069,1000,1,1,1,1,-0.0939407670789741,-0.0939407670789741,-0.0939407670789741
"A3",2004,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.449956286828701,1000,1,1,1,1,0.477040231687439,0.477040231687439,0.477040231687439
"A3",2004,"VCF0888--VCF9223","VCF0888","VCF9223",-0.0883941487208757,1000,1,0,0,,0,0,0
"A3",2004,"VCF0890--VCF9223","VCF0890","VCF9223",0,1000,1,0,1,,0,0,0
"A3",2004,"VCF0894--VCF9223","VCF0894","VCF9223",0,1000,1,0,1,,0,0,0
"A3",2012,"VCF0806--VCF0809","VCF0806","VCF0809",0.303846021908369,1000,1,1,1,1,0.308331622116457,0.228724174731213,0.381552207789297
"A3",2012,"VCF0806--VCF0838","VCF0806","VCF0838",0.163141088733884,1000,1,0.978,0.978,1,0.161885579457137,0.0893419357690084,0.237888549431194
"A3",2012,"VCF0809--VCF0838","VCF0809","VCF0838",0,1000,1,0.013,0.987,,0,0,0
"A3",2012,"VCF0806--VCF0839","VCF0806","VCF0839",0.234328527509928,1000,1,1,1,1,0.231400684618812,0.150925675342359,0.305097146842002
"A3",2012,"VCF0809--VCF0839","VCF0809","VCF0839",0.189210653527643,1000,1,0.994,0.994,1,0.189583682531577,0.104894454798693,0.269618608038477
"A3",2012,"VCF0838--VCF0839","VCF0838","VCF0839",0,1000,1,0.035,0.965,,0,0,0.0843896474060196
"A3",2012,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.0493033840706338,1000,1,0.179,0.179,1,0,0,0.115389143481586
"A3",2012,"VCF0809--VCF0879a","VCF0809","VCF0879a",-0.0194987239175984,1000,1,0.034,0.033,0.970588235294118,0,-0.092520303230035,0
"A3",2012,"VCF0838--VCF0879a","VCF0838","VCF0879a",0,1000,1,0.015,0.985,,0,0,0
"A3",2012,"VCF0839--VCF0879a","VCF0839","VCF0879a",0.0243666958303837,1000,1,0.11,0.108,0.981818181818182,0,0,0.103320308736508
"A3",2012,"VCF0806--VCF0888","VCF0806","VCF0888",-0.023095672005309,1000,1,0.057,0.057,1,0,-0.109450863378143,0
"A3",2012,"VCF0809--VCF0888","VCF0809","VCF0888",0.0462895145169454,1000,1,0.151,0.151,1,0,0,0.127620134790162
"A3",2012,"VCF0838--VCF0888","VCF0838","VCF0888",-0.111103873701375,1000,1,0.558,0.558,1,-0.112747975262097,-0.196460306342953,0
"A3",2012,"VCF0839--VCF0888","VCF0839","VCF0888",0.0279994439971449,1000,1,0.127,0.127,1,0,0,0.122474993030321
"A3",2012,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.122256344533936,1000,1,0.707,0.707,1,-0.120639448863399,-0.198791455935574,0
"A3",2012,"VCF0806--VCF0890","VCF0806","VCF0890",0.0586270926415524,1000,1,0.415,0.415,1,0,0,0.15577593091831
"A3",2012,"VCF0809--VCF0890","VCF0809","VCF0890",0.0920263712391898,1000,1,0.658,0.658,1,0.0917886394576932,0,0.180167328973229
"A3",2012,"VCF0838--VCF0890","VCF0838","VCF0890",0.173712290542379,1000,1,0.963,0.963,1,0.172553920339412,0,0.262377469388614
"A3",2012,"VCF0839--VCF0890","VCF0839","VCF0890",0.263346205380432,1000,1,1,1,1,0.257429957354308,0.170100654958726,0.336558001542668
"A3",2012,"VCF0879a--VCF0890","VCF0879a","VCF0890",-0.0328432083530345,1000,1,0.134,0.132,0.985074626865672,0,-0.135385033242396,0
"A3",2012,"VCF0888--VCF0890","VCF0888","VCF0890",0.305355221016655,1000,1,1,1,1,0.30810140917337,0.211694189889454,0.402184480909044
"A3",2012,"VCF0806--VCF0894","VCF0806","VCF0894",0.14949343454668,1000,1,0.96,0.96,1,0.14953267977864,0,0.23412489749339
"A3",2012,"VCF0809--VCF0894","VCF0809","VCF0894",0.151618352474529,1000,1,0.953,0.953,1,0.154256613963236,0,0.233177471726798
"A3",2012,"VCF0838--VCF0894","VCF0838","VCF0894",-0.0427267061442297,1000,1,0.142,0.142,1,0,-0.136925330824547,0
"A3",2012,"VCF0839--VCF0894","VCF0839","VCF0894",0.304754460215999,1000,1,1,1,1,0.304395711473375,0.220291638043395,0.382936809767329
"A3",2012,"VCF0879a--VCF0894","VCF0879a","VCF0894",0.14055343388669,1000,1,0.939,0.939,1,0.142416545235324,0,0.229479507247064
"A3",2012,"VCF0888--VCF0894","VCF0888","VCF0894",0,1000,1,0.046,0.954,,0,-0.103457723829231,0
"A3",2012,"VCF0890--VCF0894","VCF0890","VCF0894",0.156670022803228,1000,1,0.961,0.961,1,0.163929937332513,0,0.266467741719402
"A3",2012,"VCF0806--VCF9223","VCF0806","VCF9223",0.0150369312245018,1000,1,0.054,0.054,1,0,0,0.0919842700666122
"A3",2012,"VCF0809--VCF9223","VCF0809","VCF9223",-0.0228829782209999,1000,1,0.03,0.03,1,0,-0.0880454740757961,0
"A3",2012,"VCF0838--VCF9223","VCF0838","VCF9223",0.11975354377938,1000,1,0.656,0.656,1,0.11686763770807,0,0.195811639707988
"A3",2012,"VCF0839--VCF9223","VCF0839","VCF9223",0.0271344846048082,1000,1,0.119,0.119,1,0,0,0.105748570420426
"A3",2012,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.469833727138572,1000,1,1,1,1,0.471299505273877,0.401476232060569,0.536513990970922
"A3",2012,"VCF0888--VCF9223","VCF0888","VCF9223",-0.0713228146329072,1000,1,0.312,0.312,1,0,-0.161374266927152,0
"A3",2012,"VCF0890--VCF9223","VCF0890","VCF9223",0.0384970135041746,1000,1,0.174,0.173,0.994252873563218,0,0,0.136482647277759
"A3",2012,"VCF0894--VCF9223","VCF0894","VCF9223",-0.00920298803560992,1000,1,0.057,0.056,0.982456140350877,0,-0.103775727140509,0
"A3",2016,"VCF0806--VCF0809","VCF0806","VCF0809",0.357600675012053,1000,1,1,1,1,0.3571544078878,0.282384052938131,0.427256957221999
"A3",2016,"VCF0806--VCF0838","VCF0806","VCF0838",0.181921384698232,1000,1,0.999,0.999,1,0.184124392912235,0.108532283446396,0.252287914484446
"A3",2016,"VCF0809--VCF0838","VCF0809","VCF0838",-0.0734135665583111,1000,1,0.248,0.248,1,0,-0.145931778784849,0
"A3",2016,"VCF0806--VCF0839","VCF0806","VCF0839",0.190850385470592,1000,1,0.999,0.999,1,0.191426353907551,0.112269701904156,0.266374588403232
"A3",2016,"VCF0809--VCF0839","VCF0809","VCF0839",0.216271398419299,1000,1,1,1,1,0.21692270285565,0.12895744685642,0.293946640450923
"A3",2016,"VCF0838--VCF0839","VCF0838","VCF0839",0.0636726525169274,1000,1,0.387,0.387,1,0,0,0.139825632086763
"A3",2016,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.0658181576864972,1000,1,0.405,0.405,1,0,0,0.120734591377671
"A3",2016,"VCF0809--VCF0879a","VCF0809","VCF0879a",0,1000,1,0.027,0.973,,0,0,0.00164915775311681
"A3",2016,"VCF0838--VCF0879a","VCF0838","VCF0879a",0.0198466846918451,1000,1,0.07,0.07,1,0,0,0.105700708058284
"A3",2016,"VCF0839--VCF0879a","VCF0839","VCF0879a",0,1000,1,0.038,0.962,,0,0,0.0702941886219768
"A3",2016,"VCF0806--VCF0888","VCF0806","VCF0888",-0.0783115642198743,1000,1,0.469,0.469,1,0,-0.158515138236887,0
"A3",2016,"VCF0809--VCF0888","VCF0809","VCF0888",0,1000,1,0.008,0.992,,0,0,0
"A3",2016,"VCF0838--VCF0888","VCF0838","VCF0888",-0.101292565988874,1000,1,0.481,0.481,1,0,-0.182603550378761,0
"A3",2016,"VCF0839--VCF0888","VCF0839","VCF0888",0.0370470506219009,1000,1,0.098,0.096,0.979591836734694,0,0,0.123411710417531
"A3",2016,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.090754153248673,1000,1,0.512,0.512,1,-0.0927900774309351,-0.177759652582038,0
"A3",2016,"VCF0806--VCF0890","VCF0806","VCF0890",0.0590306809790036,1000,1,0.37,0.37,1,0,0,0.137300960886409
"A3",2016,"VCF0809--VCF0890","VCF0809","VCF0890",0.052471021635499,1000,1,0.32,0.319,0.996875,0,0,0.140222894939952
"A3",2016,"VCF0838--VCF0890","VCF0838","VCF0890",0.108612599323994,1000,1,0.67,0.67,1,0.1099466281554,0,0.189731639408105
"A3",2016,"VCF0839--VCF0890","VCF0839","VCF0890",0.242347657779176,1000,1,1,1,1,0.242239559783958,0.161280648260281,0.319988076397097
"A3",2016,"VCF0879a--VCF0890","VCF0879a","VCF0890",0.0141694491107246,1000,1,0.098,0.096,0.979591836734694,0,0,0.117963996443953
"A3",2016,"VCF0888--VCF0890","VCF0888","VCF0890",0.215890208797959,1000,1,0.983,0.983,1,0.215739177551169,0.121363547531829,0.314158568545655
"A3",2016,"VCF0806--VCF0894","VCF0806","VCF0894",0.114332152702858,1000,1,0.921,0.921,1,0.114292717391105,0,0.192014263757128
"A3",2016,"VCF0809--VCF0894","VCF0809","VCF0894",0.173766642629694,1000,1,0.998,0.998,1,0.17568520434502,0.0981119468163972,0.250701808758366
"A3",2016,"VCF0838--VCF0894","VCF0838","VCF0894",0.0364902033127705,1000,1,0.176,0.176,1,0,0,0.124636955463279
"A3",2016,"VCF0839--VCF0894","VCF0839","VCF0894",0.329872988221807,1000,1,1,1,1,0.330856837910342,0.250283752732689,0.407181706419619
"A3",2016,"VCF0879a--VCF0894","VCF0879a","VCF0894",0.227269099451679,1000,1,0.999,0.999,1,0.219747743276453,0.144636556649853,0.294733381216249
"A3",2016,"VCF0888--VCF0894","VCF0888","VCF0894",-0.0630943703683428,1000,1,0.378,0.378,1,0,-0.158498197140571,0
"A3",2016,"VCF0890--VCF0894","VCF0890","VCF0894",0.122481274464188,1000,1,0.825,0.825,1,0.118637663369801,0,0.218595111807808
"A3",2016,"VCF0806--VCF9223","VCF0806","VCF9223",0.0186252735363306,1000,1,0.091,0.091,1,0,0,0.0940967036709914
"A3",2016,"VCF0809--VCF9223","VCF0809","VCF9223",0,1000,1,0.008,0.992,,0,0,0
"A3",2016,"VCF0838--VCF9223","VCF0838","VCF9223",0.143965510367613,1000,1,0.899,0.899,1,0.141362271815764,0,0.208911614765254
"A3",2016,"VCF0839--VCF9223","VCF0839","VCF9223",0.018458574204645,1000,1,0.075,0.075,1,0,0,0.0857759752522886
"A3",2016,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.440934290526284,1000,1,1,1,1,0.438864031955043,0.374761856902443,0.506552033357121
"A3",2016,"VCF0888--VCF9223","VCF0888","VCF9223",-0.113633115156834,1000,1,0.687,0.687,1,-0.114353288821076,-0.200134669700083,0
"A3",2016,"VCF0890--VCF9223","VCF0890","VCF9223",0.0887466384157413,1000,1,0.521,0.521,1,0.0838288877599928,0,0.167689978174536
"A3",2016,"VCF0894--VCF9223","VCF0894","VCF9223",0.0127258634156021,1000,1,0.092,0.09,0.978260869565217,0,0,0.0911782458258083
"A3",2020,"VCF0806--VCF0809","VCF0806","VCF0809",0.339019965826395,1000,1,1,1,1,0.335785174436677,0.258118774696495,0.413125827917616
"A3",2020,"VCF0806--VCF0838","VCF0806","VCF0838",0.194720924461167,1000,1,0.998,0.998,1,0.190727820405413,0.107602547937611,0.275886772420342
"A3",2020,"VCF0809--VCF0838","VCF0809","VCF0838",0.0284272171043005,1000,1,0.209,0.207,0.990430622009569,0,0,0.114055702678958
"A3",2020,"VCF0806--VCF0839","VCF0806","VCF0839",0.218609064876532,1000,1,1,1,1,0.21818692506003,0.130947154000631,0.297049724910823
"A3",2020,"VCF0809--VCF0839","VCF0809","VCF0839",0.266004849180601,1000,1,1,1,1,0.26767306504932,0.178392529553018,0.345689108018707
"A3",2020,"VCF0838--VCF0839","VCF0838","VCF0839",0.0258476371914002,1000,1,0.215,0.215,1,0,0,0.115291275424594
"A3",2020,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.0493009287160725,1000,1,0.427,0.427,1,0,0,0.13247260411997
"A3",2020,"VCF0809--VCF0879a","VCF0809","VCF0879a",0.0313461409353886,1000,1,0.256,0.256,1,0,0,0.108959457456977
"A3",2020,"VCF0838--VCF0879a","VCF0838","VCF0879a",0.00382478480854227,1000,1,0.087,0.078,0.896551724137931,0,0,0.0935378338579593
"A3",2020,"VCF0839--VCF0879a","VCF0839","VCF0879a",0,1000,1,0.043,0.957,,0,-0.0720661664725463,0
"A3",2020,"VCF0806--VCF0888","VCF0806","VCF0888",-0.142066445791472,1000,1,0.945,0.945,1,-0.141597834004,-0.229696091146377,0
"A3",2020,"VCF0809--VCF0888","VCF0809","VCF0888",-0.0260092667248852,1000,1,0.165,0.164,0.993939393939394,0,-0.116927190942548,0
"A3",2020,"VCF0838--VCF0888","VCF0838","VCF0888",-0.184835629335573,1000,1,0.986,0.986,1,-0.181186797579268,-0.269824249100339,-0.0974385467505056
"A3",2020,"VCF0839--VCF0888","VCF0839","VCF0888",0.0159747561285973,1000,1,0.058,0.051,0.879310344827586,0,0,0.0959603723468585
"A3",2020,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.169847882148041,1000,1,0.977,0.977,1,-0.170526258913313,-0.252692522966774,-0.077568125044422
"A3",2020,"VCF0806--VCF0890","VCF0806","VCF0890",0.0572874494519452,1000,1,0.466,0.465,0.997854077253219,0,0,0.151589122393839
"A3",2020,"VCF0809--VCF0890","VCF0809","VCF0890",0.0975118954026813,1000,1,0.758,0.758,1,0.0979310140358481,0,0.195658088061642
"A3",2020,"VCF0838--VCF0890","VCF0838","VCF0890",0.139154682441411,1000,1,0.872,0.872,1,0.135998287106485,0,0.226194795004449
"A3",2020,"VCF0839--VCF0890","VCF0839","VCF0890",0.234815190156645,1000,1,1,1,1,0.232404800982088,0.134645447648624,0.321943884303779
"A3",2020,"VCF0879a--VCF0890","VCF0879a","VCF0890",0.0240302065982658,1000,1,0.201,0.195,0.970149253731343,0,0,0.13016291533107
"A3",2020,"VCF0888--VCF0890","VCF0888","VCF0890",0.152332665756861,1000,1,0.817,0.817,1,0.149479836616923,0,0.249118471877289
"A3",2020,"VCF0806--VCF0894","VCF0806","VCF0894",0.0796373739812811,1000,1,0.731,0.731,1,0.0795187492166588,0,0.163756613831709
"A3",2020,"VCF0809--VCF0894","VCF0809","VCF0894",0.167624716218426,1000,1,0.997,0.997,1,0.165549826134066,0.0865591103279726,0.243275549864151
"A3",2020,"VCF0838--VCF0894","VCF0838","VCF0894",0.0578781092811031,1000,1,0.414,0.414,1,0,0,0.147602357757566
"A3",2020,"VCF0839--VCF0894","VCF0839","VCF0894",0.244511389929148,1000,1,1,1,1,0.247006050724569,0.157492145967767,0.331327538716531
"A3",2020,"VCF0879a--VCF0894","VCF0879a","VCF0894",0.220780809671857,1000,1,1,1,1,0.218477327053389,0.128400893731854,0.299960764820891
"A3",2020,"VCF0888--VCF0894","VCF0888","VCF0894",-0.068233730564378,1000,1,0.458,0.458,1,0,-0.156338831719035,0
"A3",2020,"VCF0890--VCF0894","VCF0890","VCF0894",0.155260312714881,1000,1,0.953,0.953,1,0.154332412241904,0,0.25721936722215
"A3",2020,"VCF0806--VCF9223","VCF0806","VCF9223",0.0242233695850124,1000,1,0.163,0.162,0.993865030674847,0,0,0.103225578098279
"A3",2020,"VCF0809--VCF9223","VCF0809","VCF9223",0,1000,1,0.038,0.962,,0,0,0.0014751149513977
"A3",2020,"VCF0838--VCF9223","VCF0838","VCF9223",0.142161290526218,1000,1,0.931,0.931,1,0.139285801758072,0,0.217811630812238
"A3",2020,"VCF0839--VCF9223","VCF0839","VCF9223",0,1000,1,0.075,0.925,,0,0,0.0767527055576517
"A3",2020,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.436152559373321,1000,1,1,1,1,0.431810042560949,0.350856392165203,0.506792992460911
"A3",2020,"VCF0888--VCF9223","VCF0888","VCF9223",-0.11192935869046,1000,1,0.735,0.735,1,-0.110742901368948,-0.198734586169462,0
"A3",2020,"VCF0890--VCF9223","VCF0890","VCF9223",0.101132031781839,1000,1,0.681,0.681,1,0.0961055889921422,0,0.185875937993595
"A3",2020,"VCF0894--VCF9223","VCF0894","VCF9223",0,1000,1,0.08,0.92,,0,0,0.0826094707997732
"A3",2024,"VCF0806--VCF0809","VCF0806","VCF0809",0.286446415679923,1000,1,1,1,1,0.287212498697456,0.206077609896822,0.367612863778769
"A3",2024,"VCF0806--VCF0838","VCF0806","VCF0838",0.0969823508352493,1000,1,0.729,0.729,1,0.0968334890053452,0,0.177261973629263
"A3",2024,"VCF0809--VCF0838","VCF0809","VCF0838",0.081819208318309,1000,1,0.674,0.674,1,0.0862660799117179,0,0.168532315760265
"A3",2024,"VCF0806--VCF0839","VCF0806","VCF0839",0.173090954828948,1000,1,0.998,0.998,1,0.173460105983592,0.0935818864637791,0.254273943994438
"A3",2024,"VCF0809--VCF0839","VCF0809","VCF0839",0.282103083965334,1000,1,1,1,1,0.283424672533035,0.193314889837841,0.359972392180594
"A3",2024,"VCF0838--VCF0839","VCF0838","VCF0839",0.0952675388816836,1000,1,0.751,0.751,1,0.0920823136726246,0,0.179615459209318
"A3",2024,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.00263679822443648,1000,1,0.039,0.038,0.974358974358974,0,0,0.0838420329362163
"A3",2024,"VCF0809--VCF0879a","VCF0809","VCF0879a",0,1000,1,0.013,0.987,,0,0,0
"A3",2024,"VCF0838--VCF0879a","VCF0838","VCF0879a",0.020217806487761,1000,1,0.052,0.052,1,0,0,0.102693271690353
"A3",2024,"VCF0839--VCF0879a","VCF0839","VCF0879a",0,1000,1,0.02,0.98,,0,0,0
"A3",2024,"VCF0806--VCF0888","VCF0806","VCF0888",-0.115991969116665,1000,1,0.783,0.783,1,-0.114733671426551,-0.200422165731901,0
"A3",2024,"VCF0809--VCF0888","VCF0809","VCF0888",-0.0352736970916302,1000,1,0.198,0.198,1,0,-0.126945809637135,0
"A3",2024,"VCF0838--VCF0888","VCF0838","VCF0888",-0.118991017033197,1000,1,0.725,0.725,1,-0.120466881392794,-0.214725046190943,0
"A3",2024,"VCF0839--VCF0888","VCF0839","VCF0888",-0.0418929526015918,1000,1,0.253,0.253,1,0,-0.134318808413069,0
"A3",2024,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.121405830251357,1000,1,0.662,0.662,1,-0.118961466250513,-0.209432531157413,0
"A3",2024,"VCF0806--VCF0890","VCF0806","VCF0890",0.0935194910662682,1000,1,0.735,0.735,1,0.0911060435062557,0,0.183077434011411
"A3",2024,"VCF0809--VCF0890","VCF0809","VCF0890",0.0707344951564464,1000,1,0.6,0.6,1,0.0730155553944359,0,0.167787094223847
"A3",2024,"VCF0838--VCF0890","VCF0838","VCF0890",0.101584072151753,1000,1,0.73,0.73,1,0.10297262979165,0,0.196233643442293
"A3",2024,"VCF0839--VCF0890","VCF0839","VCF0890",0.266945440954792,1000,1,1,1,1,0.268425258161371,0.174468415266277,0.349103072864658
"A3",2024,"VCF0879a--VCF0890","VCF0879a","VCF0890",0.0186928727184489,1000,1,0.131,0.126,0.961832061068702,0,0,0.120723218878912
"A3",2024,"VCF0888--VCF0890","VCF0888","VCF0890",0.202850964978324,1000,1,0.962,0.962,1,0.217237064008228,0,0.323457812748899
"A3",2024,"VCF0806--VCF0894","VCF0806","VCF0894",0.115925421886945,1000,1,0.889,0.889,1,0.111154731936296,0,0.199147901031998
"A3",2024,"VCF0809--VCF0894","VCF0809","VCF0894",0.158881201459168,1000,1,0.992,0.992,1,0.161021886085993,0.0804166997012451,0.245738013747291
"A3",2024,"VCF0838--VCF0894","VCF0838","VCF0894",0.0597191234757199,1000,1,0.397,0.397,1,0,0,0.148869874177843
"A3",2024,"VCF0839--VCF0894","VCF0839","VCF0894",0.20897158234944,1000,1,1,1,1,0.207737195193099,0.129270079087765,0.28144754215687
"A3",2024,"VCF0879a--VCF0894","VCF0879a","VCF0894",0.117685330392291,1000,1,0.778,0.778,1,0.113935265982966,0,0.200128795923504
"A3",2024,"VCF0888--VCF0894","VCF0888","VCF0894",-0.0305512817079149,1000,1,0.193,0.19,0.984455958549223,0,-0.125479404187024,0
"A3",2024,"VCF0890--VCF0894","VCF0890","VCF0894",0.24336732785639,1000,1,1,1,1,0.244937417530837,0.154088892563213,0.343877980342344
"A3",2024,"VCF0806--VCF9223","VCF0806","VCF9223",0.103479021160507,1000,1,0.819,0.819,1,0.105110521175207,0,0.180192304012033
"A3",2024,"VCF0809--VCF9223","VCF0809","VCF9223",0,1000,1,0.031,0.969,,0,0,0
"A3",2024,"VCF0838--VCF9223","VCF0838","VCF9223",0.255748972788864,1000,1,1,1,1,0.256719660106171,0.175937291275823,0.336205776634478
"A3",2024,"VCF0839--VCF9223","VCF0839","VCF9223",0.00373441296582092,1000,1,0.08,0.08,1,0,0,0.0851310099165567
"A3",2024,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.256573200491974,1000,1,1,1,1,0.258639416555051,0.176979407980568,0.330500293055102
"A3",2024,"VCF0888--VCF9223","VCF0888","VCF9223",-0.145761836891145,1000,1,0.89,0.89,1,-0.148523188689829,-0.243409216699126,0
"A3",2024,"VCF0890--VCF9223","VCF0890","VCF9223",0.0975600014349317,1000,1,0.708,0.708,1,0.0973006155480707,0,0.186818779130491
"A3",2024,"VCF0894--VCF9223","VCF0894","VCF9223",0.0723685538416249,1000,1,0.556,0.556,1,0.0726982943834637,0,0.155941157073585
