"Wave","Node_1","Node_2","Edge_weight","Retained_under_EBICglasso","Pair_key"
2016,"VCF0809","VCF0879a",0,FALSE,"2|5"
2016,"VCF0838","VCF0879a",0.0198466846918451,TRUE,"3|5"
2016,"VCF0839","VCF0879a",0,FALSE,"4|5"
2016,"VCF0806","VCF0888",-0.0783115642198743,TRUE,"1|6"
2016,"VCF0809","VCF0888",0,FALSE,"2|6"
2016,"VCF0838","VCF0888",-0.101292565988874,TRUE,"3|6"
2016,"VCF0839","VCF0888",0.0370470506219009,TRUE,"4|6"
2016,"VCF0879a","VCF0888",-0.090754153248673,TRUE,"5|6"
2016,"VCF0806","VCF0890",0.0590306809790036,TRUE,"1|7"
2016,"VCF0809","VCF0890",0.052471021635499,TRUE,"2|7"
2016,"VCF0838","VCF0890",0.108612599323994,TRUE,"3|7"
2016,"VCF0839","VCF0890",0.242347657779176,TRUE,"4|7"
2016,"VCF0879a","VCF0890",0.0141694491107246,TRUE,"5|7"
2016,"VCF0888","VCF0890",0.215890208797959,TRUE,"6|7"
2016,"VCF0806","VCF0894",0.114332152702858,TRUE,"1|8"
2016,"VCF0809","VCF0894",0.173766642629694,TRUE,"2|8"
2016,"VCF0838","VCF0894",0.0364902033127705,TRUE,"3|8"
2016,"VCF0839","VCF0894",0.329872988221807,TRUE,"4|8"
2016,"VCF0879a","VCF0894",0.227269099451679,TRUE,"5|8"
2016,"VCF0888","VCF0894",-0.0630943703683428,TRUE,"6|8"
2016,"VCF0890","VCF0894",0.122481274464188,TRUE,"7|8"
2016,"VCF0806","VCF9223",0.0186252735363306,TRUE,"1|9"
2016,"VCF0809","VCF9223",0,FALSE,"2|9"
2016,"VCF0838","VCF9223",0.143965510367613,TRUE,"3|9"
2016,"VCF0839","VCF9223",0.018458574204645,TRUE,"4|9"
2016,"VCF0879a","VCF9223",0.440934290526284,TRUE,"5|9"
2016,"VCF0888","VCF9223",-0.113633115156834,TRUE,"6|9"
2016,"VCF0890","VCF9223",0.0887466384157413,TRUE,"7|9"
2016,"VCF0894","VCF9223",0.0127258634156021,TRUE,"8|9"
2020,"VCF0806","VCF0809",0.339019965826395,TRUE,"1|2"
2020,"VCF0806","VCF0838",0.194720924461167,TRUE,"1|3"
2020,"VCF0809","VCF0838",0.0284272171043005,TRUE,"2|3"
2020,"VCF0806","VCF0839",0.218609064876532,TRUE,"1|4"
2020,"VCF0809","VCF0839",0.266004849180601,TRUE,"2|4"
2020,"VCF0838","VCF0839",0.0258476371914002,TRUE,"3|4"
2020,"VCF0806","VCF0879a",0.0493009287160725,TRUE,"1|5"
2020,"VCF0809","VCF0879a",0.0313461409353886,TRUE,"2|5"
2020,"VCF0838","VCF0879a",0.00382478480854227,TRUE,"3|5"
2020,"VCF0839","VCF0879a",0,FALSE,"4|5"
2020,"VCF0806","VCF0888",-0.142066445791472,TRUE,"1|6"
2020,"VCF0809","VCF0888",-0.0260092667248852,TRUE,"2|6"
2020,"VCF0838","VCF0888",-0.184835629335573,TRUE,"3|6"
2020,"VCF0839","VCF0888",0.0159747561285973,TRUE,"4|6"
2020,"VCF0879a","VCF0888",-0.169847882148041,TRUE,"5|6"
2020,"VCF0806","VCF0890",0.0572874494519452,TRUE,"1|7"
2020,"VCF0809","VCF0890",0.0975118954026813,TRUE,"2|7"
2020,"VCF0838","VCF0890",0.139154682441411,TRUE,"3|7"
2020,"VCF0839","VCF0890",0.234815190156645,TRUE,"4|7"
2020,"VCF0879a","VCF0890",0.0240302065982658,TRUE,"5|7"
2020,"VCF0888","VCF0890",0.152332665756861,TRUE,"6|7"
2020,"VCF0806","VCF0894",0.0796373739812811,TRUE,"1|8"
2020,"VCF0809","VCF0894",0.167624716218426,TRUE,"2|8"
2020,"VCF0838","VCF0894",0.0578781092811031,TRUE,"3|8"
2020,"VCF0839","VCF0894",0.244511389929148,TRUE,"4|8"
2020,"VCF0879a","VCF0894",0.220780809671857,TRUE,"5|8"
2020,"VCF0888","VCF0894",-0.068233730564378,TRUE,"6|8"
2020,"VCF0890","VCF0894",0.155260312714881,TRUE,"7|8"
2020,"VCF0806","VCF9223",0.0242233695850124,TRUE,"1|9"
2020,"VCF0809","VCF9223",0,FALSE,"2|9"
2020,"VCF0838","VCF9223",0.142161290526218,TRUE,"3|9"
2020,"VCF0839","VCF9223",0,FALSE,"4|9"
2020,"VCF0879a","VCF9223",0.436152559373321,TRUE,"5|9"
2020,"VCF0888","VCF9223",-0.11192935869046,TRUE,"6|9"
2020,"VCF0890","VCF9223",0.101132031781839,TRUE,"7|9"
2020,"VCF0894","VCF9223",0,FALSE,"8|9"
2024,"VCF0806","VCF0809",0.286446415679923,TRUE,"1|2"
2024,"VCF0806","VCF0838",0.0969823508352493,TRUE,"1|3"
2024,"VCF0809","VCF0838",0.081819208318309,TRUE,"2|3"
2024,"VCF0806","VCF0839",0.173090954828948,TRUE,"1|4"
2024,"VCF0809","VCF0839",0.282103083965334,TRUE,"2|4"
2024,"VCF0838","VCF0839",0.0952675388816836,TRUE,"3|4"
2024,"VCF0806","VCF0879a",0.00263679822443648,TRUE,"1|5"
2024,"VCF0809","VCF0879a",0,FALSE,"2|5"
2024,"VCF0838","VCF0879a",0.020217806487761,TRUE,"3|5"
2024,"VCF0839","VCF0879a",0,FALSE,"4|5"
2024,"VCF0806","VCF0888",-0.115991969116665,TRUE,"1|6"
2024,"VCF0809","VCF0888",-0.0352736970916302,TRUE,"2|6"
2024,"VCF0838","VCF0888",-0.118991017033197,TRUE,"3|6"
2024,"VCF0839","VCF0888",-0.0418929526015918,TRUE,"4|6"
2024,"VCF0879a","VCF0888",-0.121405830251357,TRUE,"5|6"
2024,"VCF0806","VCF0890",0.0935194910662682,TRUE,"1|7"
2024,"VCF0809","VCF0890",0.0707344951564464,TRUE,"2|7"
2024,"VCF0838","VCF0890",0.101584072151753,TRUE,"3|7"
2024,"VCF0839","VCF0890",0.266945440954792,TRUE,"4|7"
2024,"VCF0879a","VCF0890",0.0186928727184489,TRUE,"5|7"
2024,"VCF0888","VCF0890",0.202850964978324,TRUE,"6|7"
2024,"VCF0806","VCF0894",0.115925421886945,TRUE,"1|8"
2024,"VCF0809","VCF0894",0.158881201459168,TRUE,"2|8"
2024,"VCF0838","VCF0894",0.0597191234757199,TRUE,"3|8"
