"Wave","Edge_ID","Node_1","Node_2","Point_edge","Retained_under_EBICglasso","Bootstrap_mean","Bootstrap_sd","Reported_CI_lower","Reported_CI_upper","Percentile_2_5","Percentile_97_5","Bootstrap_zero_proportion","Reported_CI_width","Percentile_interval_width","Percentile_interval_includes_zero","Bootstrap_mean_minus_point","Retained_edge_sign_reproduced","Interpretation_boundary"
2004,"VCF0888--VCF0890","VCF0888","VCF0890",0.246375316880606,TRUE,0.262231876649691,0.0611910361374487,0.123993244605709,0.368757389155504,0.143434856049674,0.386025430246979,0,0.244764144549795,0.242590574197305,FALSE,0.015856559769085,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2004,"VCF0888--VCF0894","VCF0888","VCF0894",0,FALSE,-0.0137093107826976,0.0334991551162238,-0.0669983102324476,0.0669983102324476,-0.0955034802211266,0.0475261498044418,0.57,0.133996620464895,0.143029630025568,TRUE,-0.0137093107826976,NA,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2004,"VCF0888--VCF9223","VCF0888","VCF9223",-0.0883941487208757,TRUE,-0.0840488544429591,0.0434833131393045,-0.175360774999485,-0.00142752244226663,-0.168063309891569,0,0.038,0.173933252557218,0.168063309891569,TRUE,0.00434529427791659,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2004,"VCF0890--VCF0894","VCF0890","VCF0894",0.163619760585957,TRUE,0.170047400327031,0.0526759039537684,0.0582679526784197,0.268971568493493,0.0720515537542602,0.274416347152302,0.001,0.210703615815073,0.202364793398042,FALSE,0.00642763974107399,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2004,"VCF0890--VCF9223","VCF0890","VCF9223",0,FALSE,-0.0216043729348571,0.037722842988888,-0.0754456859777761,0.0754456859777761,-0.123418499145188,0.0238310204738308,0.547,0.150891371955552,0.147249519619019,TRUE,-0.0216043729348571,NA,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2004,"VCF0894--VCF9223","VCF0894","VCF9223",0,FALSE,0.0199986317635066,0.033209494287938,-0.066418988575876,0.066418988575876,0,0.110281141291854,0.6,0.132837977151752,0.110281141291854,TRUE,0.0199986317635066,NA,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0806--VCF0809","VCF0806","VCF0809",0.303846021908369,TRUE,0.305700236192812,0.0194850915569708,0.264875838794428,0.342816205022311,0.266037763547253,0.344381952874531,0,0.077940366227883,0.078344189327278,FALSE,0.00185421428444299,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0806--VCF0838","VCF0806","VCF0838",0.163141088733884,TRUE,0.164108046374988,0.0177784481763086,0.127584192381267,0.198697985086501,0.128588098544947,0.198927441403121,0,0.071113792705234,0.070339342858174,FALSE,0.000966957641103994,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0806--VCF0839","VCF0806","VCF0839",0.234328527509928,TRUE,0.232515907617155,0.0193116660964523,0.195705195317023,0.272951859702833,0.194800171287399,0.268517393879292,0,0.07724666438581,0.073717222591893,FALSE,-0.00181261989277301,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.0493033840706338,TRUE,0.0474000305945293,0.0183166752710149,0.0126700335286039,0.0859367346126637,0.009799610582802,0.0825715474870393,0.008,0.0732667010840598,0.0727719369042373,FALSE,-0.00190335347610451,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0806--VCF0888","VCF0806","VCF0888",-0.023095672005309,TRUE,-0.0253456659041865,0.0195033538633045,-0.0621023797319181,0.0159110357213,-0.0677736979787784,0,0.204,0.0780134154532181,0.0677736979787784,TRUE,-0.0022499938988775,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0806--VCF0890","VCF0806","VCF0890",0.0586270926415524,TRUE,0.0591379028356253,0.0214585922093218,0.0157099082229087,0.101544277060196,0.0168709652052555,0.102071500666574,0.002,0.0858343688372873,0.0852005354613185,FALSE,0.000510810194072897,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0806--VCF0894","VCF0806","VCF0894",0.14949343454668,TRUE,0.15059277931343,0.0203503099930481,0.108792814560584,0.190194054532777,0.108414449587879,0.190322231099475,0,0.081401239972193,0.081907781511596,FALSE,0.00109934476675,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0806--VCF9223","VCF0806","VCF9223",0.0150369312245018,TRUE,0.0185668429517219,0.0164582466072733,-0.0178795619900449,0.0479534244390485,0,0.0552401563497773,0.198,0.0658329864290934,0.0552401563497773,TRUE,0.0035299117272201,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0809--VCF0838","VCF0809","VCF0838",0,FALSE,-0.00716998332150015,0.0134036948119734,-0.0268073896239469,0.0268073896239469,-0.0395708393617367,0.0133151325040027,0.533,0.0536147792478938,0.0528859718657394,TRUE,-0.00716998332150015,NA,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0809--VCF0839","VCF0809","VCF0839",0.189210653527643,TRUE,0.189238156591593,0.0200076457392114,0.14919536204922,0.229225945006066,0.149338137205216,0.229584879572945,0,0.080030582956846,0.080246742367729,FALSE,2.75030639499962e-05,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0809--VCF0879a","VCF0809","VCF0879a",-0.0194987239175984,TRUE,-0.0211671957961708,0.0174022661382634,-0.0543032561941252,0.0153058083589283,-0.0584289537447036,0,0.235,0.0696090645530535,0.0584289537447036,TRUE,-0.0016684718785724,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0809--VCF0888","VCF0809","VCF0888",0.0462895145169454,TRUE,0.0477960394894371,0.0193758874346683,0.00753773964760874,0.085041289386282,0.0102961077690319,0.0869996237865453,0.004,0.0775035497386733,0.0767035160175134,FALSE,0.0015065249724917,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0809--VCF0890","VCF0809","VCF0890",0.0920263712391898,TRUE,0.0918393338165162,0.0213776884380757,0.0492709943630385,0.134781748115341,0.0479208349346395,0.13348347942824,0,0.0855107537523025,0.0855626444936005,FALSE,-0.000187037422673605,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0809--VCF0894","VCF0809","VCF0894",0.151618352474529,TRUE,0.150927653499574,0.0203820490098208,0.110854254454887,0.19238245049417,0.112134967304686,0.190075521340507,0,0.081528196039283,0.077940554035821,FALSE,-0.000690698974955023,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0809--VCF9223","VCF0809","VCF9223",-0.0228829782209999,TRUE,-0.0229815794924042,0.0174985443556721,-0.0578800669323441,0.0121141104903443,-0.0590890722543827,0,0.18,0.0699941774226884,0.0590890722543827,TRUE,-9.86012714042986e-05,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0838--VCF0839","VCF0838","VCF0839",0,FALSE,0.00610071190906137,0.0127990223356912,-0.0255980446713824,0.0255980446713824,-0.016384758201715,0.0371070164088318,0.55,0.0511960893427648,0.0534917746105468,TRUE,0.00610071190906137,NA,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0838--VCF0879a","VCF0838","VCF0879a",0,FALSE,0.00188318870537855,0.0137760488013882,-0.0275520976027764,0.0275520976027764,-0.0287680942546918,0.0327055121258052,0.532,0.0551041952055528,0.061473606380497,TRUE,0.00188318870537855,NA,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0838--VCF0888","VCF0838","VCF0888",-0.111103873701375,TRUE,-0.111962916040112,0.0201242588589849,-0.151352391419345,-0.0708553559834054,-0.151284615349339,-0.0718760645130716,0,0.0804970354359396,0.0794085508362674,FALSE,-0.000859042338737001,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
