node,VCF0806,VCF0809,VCF0838,VCF0839,VCF0888,VCF0890,VCF0894,VCF0879a,VCF9223
VCF0806,1,0.622335064276744,0.454481373465921,0.603294122297076,-0.264157138388427,0.466210615623667,0.536171234259366,0.259255301985684,0.410379950876935
VCF0809,0.622335064276744,1,0.42634575507559,0.642242529306257,-0.204165374548361,0.494762026916034,0.546551946722551,0.233343000233726,0.33401917010196
VCF0838,0.454481373465921,0.42634575507559,1,0.456516123991815,-0.255178531214184,0.383178350011229,0.413259653160456,0.262986796750643,0.457516809332545
VCF0839,0.603294122297076,0.642242529306257,0.456516123991815,1,-0.194756248909946,0.580521617465842,0.603323384110528,0.249606134486152,0.383952407457764
VCF0888,-0.264157138388427,-0.204165374548361,-0.255178531214184,-0.194756248909946,1,0.0274711072025174,-0.192313295490057,-0.249297132763567,-0.283754504398364
VCF0890,0.466210615623667,0.494762026916034,0.383178350011229,0.580521617465842,0.0274711072025174,1,0.540115987756027,0.215222770828907,0.342186750483245
VCF0894,0.536171234259366,0.546551946722551,0.413259653160456,0.603323384110528,-0.192313295490057,0.540115987756027,1,0.310302474336483,0.395345929530061
VCF0879a,0.259255301985684,0.233343000233726,0.262986796750643,0.249606134486152,-0.249297132763567,0.215222770828907,0.310302474336483,1,0.403846112902626
VCF9223,0.410379950876935,0.33401917010196,0.457516809332545,0.383952407457764,-0.283754504398364,0.342186750483245,0.395345929530061,0.403846112902626,1
