node,VCF0806,VCF0809,VCF0838,VCF0839,VCF0888,VCF0890,VCF0894,VCF0879a,VCF9223
VCF0806,1,0.669138930030832,0.493352409577877,0.640919024681673,-0.373825473781376,0.462133231024296,0.553619818759458,0.425953598301839,0.380794610924724
VCF0809,0.669138930030832,1,0.410898133056815,0.662007467464737,-0.288544202430521,0.472176384255388,0.569673318831459,0.389799193140863,0.336387250737226
VCF0838,0.493352409577877,0.410898133056815,1,0.40612857641533,-0.346581547999405,0.35499744318649,0.37920933303261,0.353952847810142,0.376358683768431
VCF0839,0.640919024681673,0.662007467464737,0.40612857641533,1,-0.221316020102748,0.548240785380107,0.603511918423809,0.355299177516541,0.311035368302063
VCF0888,-0.373825473781376,-0.288544202430521,-0.346581547999405,-0.221316020102748,1,-0.0666557725255165,-0.295616044267529,-0.392710317850254,-0.345039112071413
VCF0890,0.462133231024296,0.472176384255388,0.35499744318649,0.548240785380107,-0.0666557725255165,1,0.478127008226983,0.318557743818954,0.31549239860553
VCF0894,0.553619818759458,0.569673318831459,0.37920933303261,0.603511918423809,-0.295616044267529,0.478127008226983,1,0.481944573629055,0.35482698747162
VCF0879a,0.425953598301839,0.389799193140863,0.353952847810142,0.355299177516541,-0.392710317850254,0.318557743818954,0.481944573629055,1,0.576370102414237
VCF9223,0.380794610924724,0.336387250737226,0.376358683768431,0.311035368302063,-0.345039112071413,0.31549239860553,0.35482698747162,0.576370102414237,1
