node,VCF0806,VCF0809,VCF0838,VCF0839,VCF0888,VCF0890,VCF0894,VCF0879a,VCF9223
VCF0806,1,0.545745182651188,0.111471079246521,0.461258363290512,-0.0181815560047113,0.319079763683983,0.249787441947678,0.0995652603664963,-0.0611215074605249
VCF0809,0.545745182651188,1,0.130771355659765,0.439492310929308,0.023867544334297,0.366341363004891,0.419969859041337,0.0527818049196746,-0.0916882384276038
VCF0838,0.111471079246521,0.130771355659765,1,0.153783688184841,-0.0838420945564748,0.132325216774809,0.0798643878158854,0.0935576651244204,0.133040729306133
VCF0839,0.461258363290512,0.439492310929308,0.153783688184841,1,0.0697619724087942,0.467843882724849,0.38318304693898,0.00715027791661149,-0.130585803460077
VCF0888,-0.0181815560047113,0.023867544334297,-0.0838420945564748,0.0697619724087942,1,0.305544902680548,0.0478273842516819,-0.170125721051056,-0.20575376452453
VCF0890,0.319079763683983,0.366341363004891,0.132325216774809,0.467843882724849,0.305544902680548,1,0.341695147767074,0.071869048405487,-0.0927388483543511
VCF0894,0.249787441947678,0.419969859041337,0.0798643878158854,0.38318304693898,0.0478273842516819,0.341695147767074,1,0.129513901127667,0.048341863670503
VCF0879a,0.0995652603664963,0.0527818049196746,0.0935576651244204,0.00715027791661149,-0.170125721051056,0.071869048405487,0.129513901127667,1,0.495889165512072
VCF9223,-0.0611215074605249,-0.0916882384276038,0.133040729306133,-0.130585803460077,-0.20575376452453,-0.0927388483543511,0.048341863670503,0.495889165512072,1
