node,VCF0806,VCF0809,VCF0838,VCF0839,VCF0888,VCF0890,VCF0894,VCF0879a,VCF9223
VCF0806,1,0.558681012495356,0.236648424982517,0.554105284371207,0.093768291333199,0.40117625770754,0.471938573976855,0.171202881822443,0.127115791927081
VCF0809,0.558681012495356,1,0.120874155407927,0.534675216633867,0.198309290192715,0.420549211016433,0.464948136139946,0.0823286528455489,0.035659792393696
VCF0838,0.236648424982517,0.120874155407927,1,0.179060869187212,-0.0435461794329582,0.228336558228662,0.109633072661297,0.103499878741849,0.165089479123211
VCF0839,0.554105284371207,0.534675216633867,0.179060869187212,1,0.198723369568887,0.517673297258955,0.582029081294222,0.163512053371595,0.135840093680468
VCF0888,0.093768291333199,0.198309290192715,-0.0435461794329582,0.198723369568887,1,0.370718088105019,0.152375700952458,-0.160429166150186,-0.129906608523215
VCF0890,0.40117625770754,0.420549211016433,0.228336558228662,0.517673297258955,0.370718088105019,1,0.422953073661625,0.0477084838218488,0.0727142731153223
VCF0894,0.471938573976855,0.464948136139946,0.109633072661297,0.582029081294222,0.152375700952458,0.422953073661625,1,0.218632823664544,0.108631788756324
VCF0879a,0.171202881822443,0.0823286528455489,0.103499878741849,0.163512053371595,-0.160429166150186,0.0477084838218488,0.218632823664544,1,0.49456055277407
VCF9223,0.127115791927081,0.035659792393696,0.165089479123211,0.135840093680468,-0.129906608523215,0.0727142731153223,0.108631788756324,0.49456055277407,1
